event_id,account_id,user_id,event_name,feature_name,event_timestamp,session_id
E967191,A019,U70505,login,monitoring,2025-03-12,S38227
E184654,A030,U83374,login,scheduling,2025-05-12,S47016
E986678,A038,U87344,patient_upload,monitoring,2025-02-14,S79601
E497901,A011,U42408,login,monitoring,2025-05-28,S61542
E361285,A049,U32430,alert_acknowledged,scheduling,2025-02-27,S16206
E468826,A036,U51678,report_exported,monitoring,2025-02-06,S73669
E324597,A043,U36789,alert_acknowledged,scheduling,2025-04-16,S83752
E641056,A043,U38994,patient_upload,scheduling,2025-02-21,S61335
E474200,A009,U42276,patient_upload,monitoring,2025-03-16,S79230
E766965,A033,U83063,alert_acknowledged,monitoring,2025-06-05,S57115
E932156,A015,U39026,alert_acknowledged,monitoring,2025-01-06,S30842
E291853,A025,U32180,patient_upload,monitoring,2025-06-11,S75927
E405218,A026,U84816,report_exported,analytics,2025-04-11,S67837
E628910,A003,U26143,alert_acknowledged,scheduling,2025-01-30,S60921
E277950,A019,U53879,report_exported,scheduling,2025-03-30,S11288
E156926,A001,U75547,alert_acknowledged,scheduling,2025-03-29,S89694
E320372,A030,U80615,patient_upload,analytics,2025-04-06,S27333
E863184,A014,U67059,login,analytics,2025-02-14,S33923
E868224,A035,U42691,alert_acknowledged,monitoring,2025-01-30,S42599
E129148,A035,U94524,patient_upload,analytics,2025-03-11,S18830
E453619,A004,U79280,patient_upload,analytics,2025-05-25,S67500
E805416,A013,U14935,patient_upload,analytics,2025-03-09,S88759
E244647,A026,U84816,report_exported,scheduling,2025-04-11,S38846
E257283,A030,U80974,patient_upload,scheduling,2025-06-13,S76119
E540473,A029,U41933,patient_upload,monitoring,2025-06-11,S42161
E598561,A013,U98291,patient_upload,monitoring,2025-03-04,S29729
E231016,A002,U73139,report_exported,scheduling,2025-01-18,S58412
E834984,A004,U50644,login,analytics,2025-06-19,S18178
E917088,A030,U65842,login,analytics,2025-06-10,S11549
E606357,A014,U67059,login,scheduling,2025-03-29,S95242
E611328,A047,U93164,report_exported,monitoring,2025-04-26,S93793
E444798,A031,U82317,report_exported,scheduling,2025-03-18,S21772
E836553,A021,U49677,patient_upload,analytics,2025-02-27,S14918
E522100,A040,U49369,patient_upload,monitoring,2025-01-14,S31336
E847253,A004,U74085,report_exported,monitoring,2025-01-06,S11029
E820097,A026,U90244,report_exported,analytics,2025-05-25,S34242
E257462,A001,U73096,report_exported,analytics,2025-04-21,S11579
E475921,A031,U23190,report_exported,monitoring,2025-01-21,S96876
E305196,A018,U78212,report_exported,analytics,2025-01-08,S56657
E933907,A004,U79280,login,scheduling,2025-03-02,S68508
E931444,A042,U84030,login,monitoring,2025-03-14,S92340
E954110,A028,U81768,report_exported,scheduling,2025-05-28,S20535
E588254,A020,U44679,report_exported,monitoring,2025-03-23,S29829
E364687,A038,U59670,report_exported,monitoring,2025-03-26,S35725
E842251,A047,U53875,patient_upload,analytics,2025-01-26,S23898
E191003,A023,U43139,alert_acknowledged,monitoring,2025-01-27,S93239
E547246,A036,U35202,patient_upload,monitoring,2025-04-08,S16204
E676400,A011,U93350,login,scheduling,2025-06-06,S95846
E898502,A038,U69728,login,monitoring,2025-01-02,S79382
E873818,A008,U58486,alert_acknowledged,monitoring,2025-01-02,S45234
E157729,A013,U14671,report_exported,analytics,2025-05-25,S69679
E669017,A024,U39527,report_exported,monitoring,2025-05-13,S91261
E422714,A001,U48500,alert_acknowledged,analytics,2025-03-08,S51651
E560460,A034,U50962,alert_acknowledged,analytics,2025-04-07,S55520
E708823,A035,U88948,alert_acknowledged,analytics,2025-05-22,S44266
E280516,A001,U20414,login,monitoring,2025-04-01,S83352
E737434,A039,U96288,alert_acknowledged,analytics,2025-01-17,S86503
E187930,A016,U79139,report_exported,analytics,2025-02-28,S93087
E865339,A021,U23147,patient_upload,monitoring,2025-05-28,S70256
E234744,A029,U38129,report_exported,scheduling,2025-01-10,S99894
E344578,A043,U75667,login,scheduling,2025-05-25,S75992
E967141,A024,U55147,login,scheduling,2025-01-26,S83686
E821985,A008,U64706,login,monitoring,2025-02-14,S93669
E883977,A003,U19042,alert_acknowledged,monitoring,2025-04-03,S84308
E952992,A018,U30549,login,scheduling,2025-06-27,S67194
E315221,A009,U32313,alert_acknowledged,monitoring,2025-02-11,S33564
E525287,A020,U77396,alert_acknowledged,analytics,2025-01-27,S80377
E154400,A038,U46029,report_exported,scheduling,2025-06-13,S53565
E950386,A013,U27140,report_exported,monitoring,2025-04-09,S28139
E613830,A020,U46238,alert_acknowledged,analytics,2025-01-31,S18287
E613870,A019,U71659,alert_acknowledged,analytics,2025-03-10,S11091
E851678,A021,U92724,patient_upload,scheduling,2025-04-08,S77857
E393613,A047,U50791,report_exported,scheduling,2025-01-11,S12541
E978759,A011,U63430,login,analytics,2025-01-07,S65809
E947270,A028,U45685,report_exported,monitoring,2025-05-18,S27770
E620016,A018,U88258,login,monitoring,2025-06-12,S25061
E537246,A039,U58849,alert_acknowledged,monitoring,2025-05-22,S71368
E851207,A032,U16593,report_exported,analytics,2025-06-08,S20562
E710514,A048,U27467,report_exported,scheduling,2025-02-21,S92181
E201909,A024,U79265,report_exported,scheduling,2025-01-28,S17377
E477887,A009,U97824,patient_upload,scheduling,2025-01-17,S63556
E458149,A012,U54553,report_exported,scheduling,2025-03-25,S23863
E389453,A035,U17208,patient_upload,scheduling,2025-01-06,S52465
E993375,A040,U41034,alert_acknowledged,scheduling,2025-05-13,S90645
E182122,A012,U50054,patient_upload,monitoring,2025-04-02,S40576
E972297,A005,U92408,alert_acknowledged,analytics,2025-05-12,S20047
E843402,A017,U27835,login,monitoring,2025-05-17,S27431
E350870,A041,U40424,login,scheduling,2025-03-23,S84405
E965865,A005,U39478,patient_upload,monitoring,2025-03-15,S11029
E389550,A011,U78722,report_exported,scheduling,2025-06-11,S60964
E446504,A012,U51549,login,monitoring,2025-05-21,S41114
E105160,A034,U72605,alert_acknowledged,scheduling,2025-01-20,S51017
E615061,A046,U60513,patient_upload,scheduling,2025-01-04,S73056
E577988,A025,U35271,report_exported,scheduling,2025-01-16,S12425
E740610,A023,U57457,report_exported,scheduling,2025-06-11,S61457
E558804,A021,U64838,patient_upload,monitoring,2025-06-05,S86180
E670131,A041,U58722,alert_acknowledged,analytics,2025-06-05,S12092
E636553,A030,U10585,login,analytics,2025-05-26,S45338
E558930,A046,U28849,alert_acknowledged,analytics,2025-01-08,S15509
E456064,A013,U90615,login,scheduling,2025-06-12,S90001
E533758,A021,U26769,alert_acknowledged,monitoring,2025-05-02,S57776
E346373,A039,U72534,patient_upload,scheduling,2025-05-29,S21243
E861895,A005,U79053,login,monitoring,2025-04-12,S52157
E537080,A037,U28339,report_exported,analytics,2025-04-27,S16689
E637310,A021,U72035,report_exported,analytics,2025-04-16,S56896
E331552,A029,U60740,report_exported,analytics,2025-06-21,S15543
E730648,A036,U18355,alert_acknowledged,scheduling,2025-04-17,S81742
E865975,A013,U49585,report_exported,analytics,2025-03-15,S14385
E319300,A048,U27467,patient_upload,scheduling,2025-03-21,S60928
E713162,A038,U34199,patient_upload,monitoring,2025-03-23,S22822
E628968,A007,U39062,alert_acknowledged,scheduling,2025-04-11,S52855
E413770,A012,U64375,patient_upload,monitoring,2025-01-02,S85783
E930415,A003,U43229,login,monitoring,2025-01-07,S22357
E147100,A017,U40131,login,monitoring,2025-05-07,S18105
E196393,A013,U79139,alert_acknowledged,scheduling,2025-02-06,S16036
E564304,A022,U94382,patient_upload,analytics,2025-06-29,S29044
E108329,A026,U77696,alert_acknowledged,scheduling,2025-05-22,S26542
E370731,A036,U62509,alert_acknowledged,scheduling,2025-01-18,S37594
E577498,A025,U49345,alert_acknowledged,analytics,2025-06-02,S30809
E544507,A008,U27091,report_exported,scheduling,2025-01-20,S34095
E118606,A005,U33738,patient_upload,analytics,2025-02-18,S46511
E280975,A016,U46223,login,scheduling,2025-03-20,S35107
E418127,A029,U64452,patient_upload,scheduling,2025-02-27,S49655
E705757,A024,U99612,alert_acknowledged,scheduling,2025-06-12,S22088
E265874,A037,U35295,login,analytics,2025-05-11,S96490
E303100,A028,U81325,alert_acknowledged,scheduling,2025-03-26,S14076
E196503,A035,U98746,login,scheduling,2025-04-06,S46832
E884683,A036,U10806,report_exported,monitoring,2025-01-06,S22889
E727629,A049,U66690,patient_upload,monitoring,2025-03-12,S61001
E794272,A002,U89165,report_exported,scheduling,2025-06-20,S84054
E253956,A030,U38698,alert_acknowledged,analytics,2025-03-01,S52732
E912350,A023,U19149,alert_acknowledged,analytics,2025-02-08,S94377
E368597,A016,U57839,alert_acknowledged,monitoring,2025-04-07,S75203
E490386,A008,U68281,patient_upload,analytics,2025-03-22,S30390
E500876,A021,U10011,report_exported,scheduling,2025-04-28,S43037
E551999,A025,U83206,alert_acknowledged,analytics,2025-06-04,S55472
E746215,A016,U18991,report_exported,analytics,2025-03-06,S77623
E915902,A021,U12049,login,monitoring,2025-02-13,S21018
E891812,A042,U73326,report_exported,scheduling,2025-05-15,S95526
E229179,A011,U93623,patient_upload,scheduling,2025-04-29,S61242
E938581,A002,U71392,report_exported,scheduling,2025-02-13,S71734
E686736,A010,U22484,patient_upload,analytics,2025-06-11,S98077
E423193,A001,U20414,patient_upload,analytics,2025-02-18,S37371
E262669,A003,U89185,report_exported,analytics,2025-05-02,S24826
E597286,A015,U40439,patient_upload,scheduling,2025-03-11,S50474
E679564,A029,U99880,login,analytics,2025-06-26,S95472
E343625,A002,U19130,patient_upload,monitoring,2025-02-10,S61640
E374864,A021,U44065,alert_acknowledged,analytics,2025-05-07,S15335
E842865,A029,U68648,report_exported,analytics,2025-03-10,S46481
E998331,A021,U46610,login,scheduling,2025-03-21,S23217
E180360,A001,U26709,report_exported,analytics,2025-05-15,S38975
E789584,A040,U29912,patient_upload,monitoring,2025-03-17,S57008
E887260,A022,U73901,report_exported,scheduling,2025-06-20,S39922
E940870,A040,U99015,report_exported,analytics,2025-03-13,S69929
E836321,A015,U28752,alert_acknowledged,monitoring,2025-01-01,S92912
E916186,A028,U86368,alert_acknowledged,analytics,2025-04-06,S37732
E282555,A001,U70446,alert_acknowledged,scheduling,2025-02-19,S69960
E335027,A019,U82437,alert_acknowledged,scheduling,2025-05-10,S90964
E693750,A047,U58029,patient_upload,scheduling,2025-05-28,S50734
E258449,A005,U83878,alert_acknowledged,scheduling,2025-03-04,S92454
E137471,A024,U34166,report_exported,analytics,2025-04-02,S19109
E688741,A026,U40401,alert_acknowledged,scheduling,2025-03-08,S38099
E222329,A033,U42388,login,monitoring,2025-06-15,S85425
E310097,A015,U55538,login,scheduling,2025-01-24,S55700
E222291,A037,U12381,alert_acknowledged,monitoring,2025-06-21,S96297
E561184,A047,U53875,login,monitoring,2025-04-29,S57006
E253101,A038,U40926,alert_acknowledged,scheduling,2025-02-18,S88122
E246600,A035,U17391,patient_upload,monitoring,2025-01-02,S38244
E406655,A013,U78552,login,monitoring,2025-02-18,S21544
E877215,A045,U89251,alert_acknowledged,analytics,2025-04-30,S30909
E767049,A033,U48426,report_exported,analytics,2025-04-21,S42411
E639743,A005,U39247,alert_acknowledged,scheduling,2025-04-12,S13311
E226482,A048,U31895,patient_upload,monitoring,2025-03-14,S46426
E484376,A006,U19269,report_exported,monitoring,2025-06-16,S79990
E950797,A040,U57204,alert_acknowledged,analytics,2025-02-19,S84935
E384620,A044,U28172,login,monitoring,2025-04-16,S30677
E870707,A009,U38933,patient_upload,analytics,2025-06-20,S97577
E266398,A044,U55811,alert_acknowledged,analytics,2025-02-04,S74334
E925863,A037,U25380,patient_upload,scheduling,2025-05-04,S98619
E308897,A033,U71305,alert_acknowledged,monitoring,2025-01-12,S46455
E954605,A044,U43231,report_exported,analytics,2025-03-06,S52356
E703146,A031,U23190,alert_acknowledged,analytics,2025-05-30,S15429
E901136,A003,U82011,patient_upload,analytics,2025-02-22,S49548
E710915,A033,U71305,login,scheduling,2025-06-24,S11353
E798155,A006,U86706,patient_upload,analytics,2025-05-19,S28662
E516478,A036,U65476,patient_upload,scheduling,2025-06-30,S83555
E609604,A042,U60513,patient_upload,scheduling,2025-04-19,S67405
E589452,A023,U57224,alert_acknowledged,monitoring,2025-01-04,S42355
E765175,A029,U87382,patient_upload,analytics,2025-05-27,S97250
E180426,A010,U52490,report_exported,scheduling,2025-02-14,S49400
E466981,A040,U17717,alert_acknowledged,monitoring,2025-03-05,S27008
E561450,A006,U53755,login,analytics,2025-06-17,S24985
E633267,A009,U38933,patient_upload,analytics,2025-06-07,S11062
E245258,A008,U49418,report_exported,monitoring,2025-01-20,S82326
E364414,A013,U27140,alert_acknowledged,scheduling,2025-03-11,S20070
E513388,A038,U88129,report_exported,monitoring,2025-02-02,S23319
E630217,A015,U86275,login,monitoring,2025-05-04,S63446
E607655,A002,U74012,report_exported,monitoring,2025-02-13,S21062
E180704,A041,U33697,report_exported,scheduling,2025-01-31,S40765
E304091,A015,U28352,report_exported,monitoring,2025-03-27,S94094
E751687,A015,U99894,login,analytics,2025-03-01,S60219
E323472,A039,U56479,login,scheduling,2025-04-18,S22808
E137620,A033,U42388,login,analytics,2025-04-04,S12485
E414870,A002,U11462,report_exported,scheduling,2025-03-27,S45194
E431883,A015,U40439,login,scheduling,2025-03-31,S15098
E585524,A032,U83243,report_exported,scheduling,2025-03-24,S16301
E176044,A009,U19871,alert_acknowledged,scheduling,2025-04-25,S54138
E508995,A005,U35725,login,scheduling,2025-03-01,S56674
E265916,A030,U87883,alert_acknowledged,monitoring,2025-05-03,S76377
E578412,A037,U14476,login,analytics,2025-01-22,S81519
E326417,A036,U20630,login,monitoring,2025-04-21,S61325
E301308,A047,U93310,alert_acknowledged,monitoring,2025-06-18,S19142
E451176,A002,U75094,patient_upload,analytics,2025-01-23,S50599
E648478,A036,U22737,alert_acknowledged,analytics,2025-02-22,S79630
E147811,A040,U74586,report_exported,monitoring,2025-06-26,S45546
E512132,A022,U63751,report_exported,scheduling,2025-06-20,S92097
E734145,A035,U56339,report_exported,scheduling,2025-04-07,S16503
E728031,A046,U87943,login,monitoring,2025-06-15,S64669
E937985,A048,U74234,report_exported,scheduling,2025-05-01,S88758
E566487,A043,U38994,report_exported,scheduling,2025-03-12,S68706
E867243,A024,U25618,login,monitoring,2025-01-05,S42250
E155763,A038,U61529,alert_acknowledged,analytics,2025-02-18,S72560
E471256,A024,U42023,login,analytics,2025-01-09,S71151
E834860,A036,U92757,login,analytics,2025-02-02,S13637
E273580,A044,U89591,alert_acknowledged,analytics,2025-04-15,S76752
E283183,A048,U43729,alert_acknowledged,analytics,2025-03-27,S15203
E274654,A036,U25744,login,scheduling,2025-06-14,S28473
E587668,A027,U23895,report_exported,analytics,2025-01-15,S62674
E813351,A014,U43802,report_exported,monitoring,2025-06-03,S94495
E790465,A002,U66410,login,monitoring,2025-06-09,S33122
E286196,A008,U49418,patient_upload,monitoring,2025-05-08,S20834
E675598,A012,U58881,login,analytics,2025-01-24,S38432
E931061,A026,U12043,login,analytics,2025-06-25,S38139
E718433,A040,U94011,report_exported,monitoring,2025-02-22,S49479
E896232,A001,U15570,patient_upload,analytics,2025-03-04,S58030
E303939,A003,U52527,report_exported,scheduling,2025-04-06,S18990
E109821,A032,U19180,report_exported,scheduling,2025-04-10,S82967
E748061,A043,U52979,report_exported,scheduling,2025-03-15,S50789
E923170,A003,U26032,alert_acknowledged,scheduling,2025-01-16,S40991
E469524,A028,U60157,report_exported,monitoring,2025-04-22,S53984
E297167,A020,U26246,report_exported,monitoring,2025-04-14,S70726
E399764,A033,U36348,login,analytics,2025-04-17,S19107
E318860,A042,U93195,report_exported,analytics,2025-01-26,S45520
E782290,A011,U31548,patient_upload,analytics,2025-02-24,S53010
E372137,A005,U74634,report_exported,scheduling,2025-03-15,S12379
E601338,A046,U62999,login,scheduling,2025-03-24,S37502
E923917,A011,U56179,login,scheduling,2025-02-25,S31517
E535467,A028,U66895,patient_upload,scheduling,2025-01-13,S44665
E790574,A040,U98355,report_exported,monitoring,2025-01-09,S69872
E797095,A036,U10806,report_exported,analytics,2025-01-11,S44190
E133122,A042,U29358,patient_upload,monitoring,2025-03-28,S64410
E891219,A011,U38810,patient_upload,analytics,2025-01-18,S86277
E368594,A041,U22879,login,scheduling,2025-01-14,S16322
E775454,A019,U99317,login,monitoring,2025-05-09,S80179
E498595,A026,U73055,patient_upload,monitoring,2025-01-19,S58838
E424229,A012,U27056,login,monitoring,2025-06-08,S88579
E655836,A024,U60200,patient_upload,analytics,2025-04-04,S69986
E400131,A007,U42701,patient_upload,monitoring,2025-03-22,S77854
E718502,A023,U57536,alert_acknowledged,monitoring,2025-01-17,S97640
E598178,A021,U45950,patient_upload,scheduling,2025-05-11,S83802
E856549,A003,U24326,patient_upload,analytics,2025-06-07,S32674
E991924,A038,U21854,patient_upload,monitoring,2025-01-19,S46408
E419940,A021,U10686,login,analytics,2025-01-26,S89157
E239797,A041,U32726,report_exported,monitoring,2025-03-17,S45481
E852764,A036,U62509,report_exported,monitoring,2025-01-06,S63959
E122832,A025,U12328,report_exported,analytics,2025-03-07,S97689
E528942,A042,U21329,login,scheduling,2025-02-13,S95271
E628235,A038,U23896,login,monitoring,2025-02-22,S59966
E575751,A038,U34199,patient_upload,monitoring,2025-06-07,S13205
E348026,A007,U34359,alert_acknowledged,monitoring,2025-03-25,S66357
E618738,A049,U42162,patient_upload,analytics,2025-02-18,S57785
E662640,A009,U75803,alert_acknowledged,monitoring,2025-01-13,S98988
E262838,A042,U83444,patient_upload,scheduling,2025-02-20,S80157
E812266,A025,U60066,patient_upload,analytics,2025-02-17,S95670
E247233,A039,U56479,alert_acknowledged,analytics,2025-04-05,S70843
E337588,A001,U73096,login,analytics,2025-04-08,S42330
E643641,A038,U35915,patient_upload,analytics,2025-03-30,S19498
E331259,A010,U23364,login,scheduling,2025-05-14,S47474
E762510,A007,U67731,login,monitoring,2025-01-18,S11792
E852352,A005,U85847,patient_upload,scheduling,2025-06-08,S42895
E475599,A047,U33542,patient_upload,analytics,2025-03-22,S55338
E144048,A028,U76382,alert_acknowledged,analytics,2025-01-25,S30366
E689893,A010,U98593,report_exported,analytics,2025-04-20,S26026
E111111,A036,U49560,alert_acknowledged,scheduling,2025-03-05,S19076
E456318,A035,U20289,report_exported,monitoring,2025-05-25,S17944
E507150,A007,U13180,patient_upload,monitoring,2025-02-04,S59064
E415870,A019,U19538,alert_acknowledged,analytics,2025-05-26,S94043
E865613,A044,U75622,report_exported,monitoring,2025-03-29,S49075
E248882,A040,U99015,patient_upload,monitoring,2025-01-04,S44010
E450501,A013,U14935,login,analytics,2025-01-07,S24473
E840861,A021,U89484,login,monitoring,2025-04-26,S12244
E445606,A045,U92256,report_exported,monitoring,2025-05-07,S67944
E845490,A048,U32392,login,monitoring,2025-01-30,S59316
E780436,A044,U25810,login,monitoring,2025-04-09,S50836
E234625,A008,U38808,alert_acknowledged,scheduling,2025-04-21,S16760
E930970,A048,U43729,alert_acknowledged,analytics,2025-02-02,S34369
E147763,A001,U64021,patient_upload,analytics,2025-02-26,S20046
E787352,A030,U91338,patient_upload,monitoring,2025-03-30,S27048
E148592,A008,U27848,patient_upload,scheduling,2025-02-01,S17209
E576914,A039,U47675,alert_acknowledged,monitoring,2025-03-02,S82793
E833133,A033,U83063,report_exported,scheduling,2025-06-28,S36580
E970858,A034,U18840,login,scheduling,2025-05-14,S73051
E956834,A044,U78725,alert_acknowledged,monitoring,2025-05-23,S77334
E594436,A013,U39986,alert_acknowledged,scheduling,2025-02-02,S14959
E732433,A038,U35915,login,monitoring,2025-04-29,S22630
E421500,A015,U47577,login,monitoring,2025-02-02,S33197
E296848,A012,U94490,report_exported,scheduling,2025-05-31,S66385
E423129,A035,U17391,report_exported,scheduling,2025-02-06,S18272
E447056,A016,U86656,login,scheduling,2025-05-16,S48534
E661504,A036,U71222,patient_upload,scheduling,2025-06-23,S25711
E118487,A031,U37202,patient_upload,monitoring,2025-02-13,S10203
E819187,A040,U62304,login,analytics,2025-04-22,S99022
E682772,A028,U95439,login,monitoring,2025-05-29,S37552
E321853,A044,U95006,login,analytics,2025-04-14,S92270
E713294,A039,U19024,alert_acknowledged,analytics,2025-01-19,S25421
E715255,A036,U18355,report_exported,scheduling,2025-06-03,S38427
E654437,A025,U43936,report_exported,analytics,2025-03-10,S79326
E368639,A036,U51678,patient_upload,analytics,2025-05-29,S45302
E389575,A012,U35756,report_exported,monitoring,2025-01-13,S15101
E878632,A001,U48500,patient_upload,scheduling,2025-03-13,S24994
E572605,A021,U25807,alert_acknowledged,analytics,2025-02-16,S36609
E406080,A011,U18564,patient_upload,scheduling,2025-03-29,S37219
E742971,A015,U98786,alert_acknowledged,scheduling,2025-02-07,S69810
E762786,A044,U41529,login,scheduling,2025-05-13,S50475
E302658,A038,U41495,report_exported,monitoring,2025-04-22,S92190
E505571,A005,U20595,report_exported,monitoring,2025-06-17,S14653
E104568,A012,U91315,login,monitoring,2025-06-18,S74425
E748199,A003,U19042,patient_upload,monitoring,2025-03-06,S54970
E999179,A043,U76780,alert_acknowledged,monitoring,2025-01-25,S68414
E188368,A024,U44926,alert_acknowledged,scheduling,2025-02-28,S10757
E396345,A024,U38619,report_exported,monitoring,2025-05-09,S48457
E913165,A038,U90331,patient_upload,analytics,2025-03-03,S18408
E687728,A041,U51098,report_exported,monitoring,2025-06-15,S33946
E408059,A002,U36344,login,analytics,2025-03-01,S80615
E177616,A034,U79824,patient_upload,scheduling,2025-06-21,S37370
E698991,A016,U59181,patient_upload,monitoring,2025-02-20,S56529
E690906,A024,U34928,patient_upload,scheduling,2025-06-19,S71060
E438667,A010,U63003,login,analytics,2025-05-18,S54866
E625556,A011,U36285,patient_upload,analytics,2025-02-11,S62962
E447372,A042,U50750,login,monitoring,2025-03-31,S83436
E609292,A001,U81281,login,analytics,2025-06-09,S29891
E567142,A026,U17100,login,analytics,2025-04-02,S60589
E746240,A038,U37772,login,monitoring,2025-05-26,S65076
E597577,A041,U42251,login,scheduling,2025-01-15,S14304
E668406,A002,U50272,alert_acknowledged,analytics,2025-06-11,S49636
E785522,A029,U68648,report_exported,monitoring,2025-05-19,S17667
E647280,A027,U67881,alert_acknowledged,analytics,2025-02-10,S50855
E340783,A012,U64375,report_exported,monitoring,2025-06-19,S89440
E922862,A034,U33885,login,monitoring,2025-01-08,S71901
E442938,A004,U33841,login,monitoring,2025-02-28,S75869
E794436,A042,U99455,patient_upload,monitoring,2025-05-25,S73881
E207101,A010,U98498,patient_upload,analytics,2025-05-01,S42853
E327001,A049,U32981,report_exported,analytics,2025-01-07,S74336
E864326,A021,U57653,report_exported,monitoring,2025-01-28,S40590
E200338,A005,U85847,report_exported,monitoring,2025-02-18,S10842
E964257,A044,U93152,report_exported,analytics,2025-01-20,S61333
E590318,A012,U60539,patient_upload,monitoring,2025-06-20,S86590
E210715,A024,U39312,login,scheduling,2025-05-26,S48148
E353624,A005,U64228,report_exported,monitoring,2025-06-27,S34355
E279967,A047,U53875,report_exported,scheduling,2025-01-12,S64812
E770427,A029,U76838,report_exported,monitoring,2025-04-08,S58781
E689410,A002,U50605,login,monitoring,2025-06-12,S48696
E788493,A001,U70214,patient_upload,scheduling,2025-01-24,S20300
E665579,A044,U61002,login,scheduling,2025-01-26,S86966
E512234,A029,U60358,login,monitoring,2025-03-30,S54623
E352695,A002,U57041,alert_acknowledged,monitoring,2025-04-23,S98503
E876947,A024,U87987,patient_upload,monitoring,2025-05-31,S91860
E105996,A028,U61401,login,scheduling,2025-01-12,S87283
E611540,A021,U31283,patient_upload,scheduling,2025-04-25,S39654
E299902,A023,U34286,login,scheduling,2025-06-08,S70455
E594316,A009,U57483,login,monitoring,2025-01-13,S84906
E552791,A016,U17077,alert_acknowledged,analytics,2025-01-24,S15618
E618651,A041,U51549,alert_acknowledged,scheduling,2025-02-22,S88831
E154059,A015,U75959,report_exported,scheduling,2025-01-29,S80926
E641873,A035,U78492,report_exported,scheduling,2025-03-28,S75996
E179353,A013,U35924,alert_acknowledged,monitoring,2025-06-09,S73174
E326711,A013,U70860,alert_acknowledged,analytics,2025-05-03,S29725
E379017,A012,U40018,patient_upload,monitoring,2025-06-18,S75148
E192139,A011,U96536,login,scheduling,2025-05-11,S38137
E180078,A046,U53816,login,scheduling,2025-04-25,S40592
E293329,A043,U38994,report_exported,scheduling,2025-05-24,S67231
E942513,A029,U41611,login,monitoring,2025-04-29,S84150
E860452,A016,U57839,report_exported,monitoring,2025-04-28,S27308
E611082,A013,U73485,patient_upload,scheduling,2025-01-02,S18904
E172593,A026,U40401,report_exported,analytics,2025-06-06,S17264
E466919,A035,U22950,alert_acknowledged,scheduling,2025-03-25,S84843
E571904,A035,U93296,alert_acknowledged,analytics,2025-06-05,S63292
E648288,A011,U78722,patient_upload,analytics,2025-03-13,S87544
E726579,A001,U14971,report_exported,monitoring,2025-05-24,S88727
E899900,A039,U17256,report_exported,analytics,2025-02-08,S26181
E344602,A039,U16565,patient_upload,analytics,2025-05-16,S98041
E745372,A035,U83591,alert_acknowledged,scheduling,2025-03-02,S31612
E400705,A002,U26836,patient_upload,scheduling,2025-02-21,S67709
E805541,A025,U43936,login,scheduling,2025-04-10,S53928
E369804,A031,U47375,login,scheduling,2025-01-21,S62845
E625362,A022,U34648,login,monitoring,2025-04-10,S53633
E439092,A044,U11387,alert_acknowledged,scheduling,2025-05-22,S18180
E837249,A017,U40131,alert_acknowledged,analytics,2025-03-22,S12437
E414491,A024,U89767,report_exported,analytics,2025-04-27,S54126
E818271,A034,U72386,patient_upload,scheduling,2025-05-02,S83353
E599441,A047,U78616,login,scheduling,2025-04-27,S31904
E805792,A036,U84078,report_exported,monitoring,2025-06-07,S73067
E294671,A002,U89165,report_exported,analytics,2025-04-28,S52151
E794728,A032,U74871,report_exported,analytics,2025-01-22,S46125
E122915,A025,U77667,alert_acknowledged,monitoring,2025-04-19,S28562
E566451,A031,U37202,patient_upload,scheduling,2025-02-05,S17919
E750475,A024,U98731,patient_upload,monitoring,2025-05-06,S19152
E815341,A033,U18337,login,analytics,2025-04-22,S29708
E549868,A012,U96047,report_exported,scheduling,2025-03-11,S34023
E744527,A042,U68927,report_exported,scheduling,2025-01-06,S25562
E837497,A008,U70476,alert_acknowledged,monitoring,2025-01-09,S87972
E516417,A040,U29912,report_exported,monitoring,2025-06-07,S53588
E415978,A049,U88659,alert_acknowledged,monitoring,2025-03-29,S20081
E940469,A035,U61900,patient_upload,scheduling,2025-02-22,S85073
E469244,A008,U75345,login,analytics,2025-06-18,S77055
E788587,A048,U34301,login,analytics,2025-03-21,S93342
E198030,A033,U98161,alert_acknowledged,scheduling,2025-01-18,S50256
E261110,A048,U23792,patient_upload,monitoring,2025-05-23,S78584
E663067,A028,U97158,login,monitoring,2025-04-04,S58415
E516761,A046,U95720,login,monitoring,2025-02-01,S90845
E964672,A049,U15638,report_exported,monitoring,2025-04-20,S78900
E594941,A022,U63751,patient_upload,scheduling,2025-04-11,S41167
E275240,A048,U15816,report_exported,monitoring,2025-04-02,S18534
E913920,A023,U33954,alert_acknowledged,monitoring,2025-01-01,S77481
E797294,A049,U89929,alert_acknowledged,scheduling,2025-04-12,S18228
E951120,A006,U17472,login,monitoring,2025-05-18,S54165
E882032,A003,U67570,login,monitoring,2025-05-04,S10717
E161910,A015,U47110,alert_acknowledged,analytics,2025-06-09,S81227
E735959,A039,U96288,alert_acknowledged,monitoring,2025-06-09,S28039
E923094,A011,U21984,report_exported,scheduling,2025-01-10,S50096
E344286,A008,U32069,report_exported,analytics,2025-02-28,S61218
E134548,A024,U73869,patient_upload,analytics,2025-01-26,S75070
E770113,A046,U56561,login,scheduling,2025-02-20,S66319
E454558,A040,U49369,patient_upload,analytics,2025-01-19,S60955
E923387,A005,U37298,patient_upload,scheduling,2025-02-26,S25631
